text ner
for O
minimal O
disruption O

Setting O
up O
wireless O
channels O
for O
customers O

Providing O
one O
stop O
solution O
for O
escalations O
from O
customers O

Looking O
over O
the O
B2B O
connection O
setup O
of O
customers O

Exception O
Management O
: O
Telstra O
Digital O
Case O
management O
Order O
built O
Escalations O
handling O


CCSS O
Rep O

HSBC O
Electronic O
Data O
Processing O
India O
Pvt O
- O
Bengaluru O
, O
Karnataka O
- O
August O
2014 O
to O
November O
2016 O
https://www.indeed.com/r/Raktim-Podder/32472fc557546084?isid=rex-download&ikw=download-top&co=IN O

HSBC O
: O
UK O
onboarding O
and O
KYC O
Customer O
Relationship O
Management O
and O
on O
boarding O
: O
Setting O
up O
and O
checking O
KYC O
documents O

National O
ID O
Address O
proofs O
Income O
proofs O
Addition O
security O
for O
additional O
credits O

Credit O
scoring O
report O
from O
external O
credit O
rating O
agencies O
in O
UK O

Calling O
the O
customer O
and O
informing O
the O
current O
status O
of O
the O
process O

Asking O
for O
additional O
documentation O
if O
required O

Interviewing O
the O
customer O
for O
understanding O
his O
/ O
her O
portfolio O

Uploading O
documents O
and O
creating O
profile O
in O
BMM O
and O
sending O
for O
approval O

Liaising O
with O
branch O
and O
credit O
control O
for O
additional O
requirements O
and O
if O
needed O
execution O
of O
those O
requirements O

Volume O
of O
production O
or O
volume O
of O
documentation O
forecasting O
based O
on O
the O
current O
sales O
and O
branch O
production O
: O
Liaising O
with O
branch O
to O
understand O
the O
volume O

Liaising O
with O
sales O
to O
under O
the O
targets O
and O
performance O
ratio O
to O
determine O
the O
incoming O
CRM O
volume O

Determining O
if O
there O
is O
a O
dip O
in O
CRM O
production O
or O
rise O
based O
on O
: O
Volume O
comparison O
and O
trend O
analysis O
reporting O
to O
the O
higher O
managements O

Weekly/ O
Monthly O
/ O
Quarterly O
dashboard O
creation O

Daily O
volume O
trend O
analysis O

Production O
and O
process O
reporting O
EOD O

Technical O
Implementation O
support O
: O
Requirements O
specifications O
to O
the O
development O
team O
to O
improve O
the O
applications O
in O
the O
project O


UAT O
user O
acceptance O
testing O
of O
new O
applications O
in O
the O
project O
and O
reporting O
the O
same O
to O
the O

IT O
team O
Sit O
with O
development O
to O
understand O
the O
reason O
behind O
the O
implementation O
and O
communicating O
the O
same O
to O
the O
FTE O
’s O
Training O
provision O
on O
new O
applications O
to O
the O
FTE O
’s O
Changes O
implementation O
if O
required O
to O
the O
development O
team O

Online O
banking O
platform O
support O
: O
Helping O
the O
online O
banking O
team O
to O
implement O
the O
CRM O
online O

Understanding O
the O
requirements O
of O
the O
management O
in O
regards O
to O
what O
they O
want O
and O
why O
they O
want O
to O
integrate O
the O
CRM O
into O
online O
banking O

Meeting O
setup O
to O
understand O
requirements O

Once O
the O
requirements O
have O
been O
framed O
we O
sit O
with O
the O
development O
team O
to O
provide O
them O
understanding O
of O
the O
CRM O
process O
and O
what O
is O
required O
by O
CRM O
that O
needs O
integration O
in O
the O
online O
banking O
platform O

Providing O
support O
in O
every O
stage O
of O
website O
coding O
development O
: O
Communicating O
the O
scope O
and O
purpose O
of O
the O
website O
to O
the O
development O
teams O

Helping O
with O
baseline O
setup O

Providing O
data O
to O
the O
development O
team O
: O
What O
will O
be O
the O
content O
of O
the O
CRM O
tool O
in O
the O
website O

How O
customers O
can O
access O
the O
tool O
online O
to O
complete O
their O
KYC O

Illustration O
of O
documents O
required O
will O
be O
on O
the O
page O
or O
not O

What O
kind O
of O
documents O
will O
be O
uploaded O
in O
the O
website O

What O
kind O
of O
files O
will O
the O
website O
support O

Where O
will O
it O
be O
stored O
after O
it O
gets O
uploaded O

Where O
the O
files O
will O
be O
sent O
after O
it O
gets O
uploaded O
for O
approvals O

How O
will O
the O
customer O
know O
of O
the O
status O
of O
the O
application O
process O
by O
automated O
email O
or O
by O
text O
or O
by O
both O

What O
other O
links O
will O
be O
there O
on O
the O
online O
CRM O
tool O
which O
can O
be O
useful O
for O
the O
customer O

What O
will O
the O
customer O
do O
if O
they O
are O
in O
confusion O
while O
uploading O
the O
documents O
for O
which O
a O
web O
chat O
can O
be O
introduced O
to O
provide O
support O
and O
direct O
contact O
with O
the O
executive O

Understanding O
the O
size O
of O
the O
project O
and O
what O
resources O
are O
required O
to O
execute O
the O
project O

Understanding O
the O
risk O
involved O
in O
executing O
the O
new O
codes O
in O
the O
running O
website O
: O
When O
will O
the O
maintenance O
take O
place O
at O
what O
time O
and O
what O
date O
to O
avoid O
minimal O
customer O
impact O

Information O
provision O
providing O
the O
customer O
with O
website O
maintenance O
information O
and O
non O
usable O
timescale O

How O
many O
FTE O
’s O
required O
from O
operations O
for O
UAT O
of O
a O
particular O
code O
so O
that O
manpower O
planning O
is O
maintained O
and O
BAU O
is O
not O
effected O

After O
the O
above O
the O
estimation O
of O
the O
project O
starts O
: O
Estimating O
the O
cost O
involved O
in O
this O
implementation O

FTE O
requirements O
Methodology O
used O
for O
development O

Resources O
and O
technical O
knowhow O
required O

Once O
the O
above O
function O
is O
performed O
the O
details O
of O
which O
is O
framed O
in O
a O
document O
template O
and O
sent O
to O
the O
higher O
management O
for O
approval O

Once O
the O
approval O
comes O
the O
development O
begins O

Tracking O
and O
estimation O
support O
is O
given O
at O
steps O
where O
it O
is O
required O

After O
the O
implementation O
the O
UAT O
is O
again O
performed O
and O
asked O
for O
further O
requirements O
or O
if O
the O
management O
is O
happy O
with O
the O
implementation O
then O
the O
GO O
LIVE O
is O
arranged O
and O
executed O

Infosys O
Process O
Executive O

• O
Infosys O
PVT O
LTD O
: O
National O
Australian O
Bank O
Project O
( O
Australian O
, O
Tasmania O
and O
New O
Zealand O
) O

◦ O
Credit O
assessment O
executive O
for O
credit O
cards O
: O

* O
Setting O
up O
credit O
memo O
for O
approval O
in O
SAP O


* O
Credit O
appraisal O
or O
credit O
assessment O
: O

• O
Preparation O
of O
financial O
data O


◦ O
Probability O
of O
default O
calculations O


◦ O
Credit O
risk O
ratio O
analysis O


• O
Proposal O
preparation O


• O
Assessment O
of O
proposal O


• O
Sanction O
/ O
approval O
of O
proposal O
by O
appropriate O
sanctioning O
authority O


• O
Documentations O
, O
agreements O
, O
mortgages O


• O
Disbursement O
of O
loan O
Post O
sanctions O
activities O
such O
as O
receiving O
stock O
statements O


• O
Review O
of O
accounts O
, O
renew O
of O
accounts O
, O
etc O
( O
On O
regular O
basis O
) O
if O
CDD O
is O
required O
by O
the O
client O


◦ O
Credit O
Reporting O
and O
Analysis O
: O

* O
Weekly O
monthly O
and O
quarterly O
report O
generation O
regarding O
performing O
and O
non O
performing O
portfolios O


• O
Solution O
design O
for O
non O
performing O
portfolios O
: O

◦ O
Setting O
up O
project O
documents O
and O
requirements O
gathering O
from O
offshore O
branch O
officials O
to O
understand O
the O
barriers O
and O
implementations O
expected O
from O
the O
project O


◦ O
Casual O
meetings O
and O
client O
calls O
to O
understand O
the O
requirement O
and O
setting O
up O
targets O
or O
volumes O
of O
expected O
production O


◦ O
Once O
the O
requirements O
have O
been O
gathered O
a O
project O
plan O
is O
formed O
and O
the O
initiation O
is O
given O
for O
approval O


◦ O
Once O
the O
initiation O
have O
been O
approved O
a O
root O
cause O
analysis O
is O
performed O
to O
understand O
the O
current O
standings O
using O
tools O
like O
: O

* O
5 O
why O
's O

* O
Brainstorming O

* O
Decision O
matrix O

* O
Pareto O
diagram O

◦ O
Once O
the O
root O
cause O
is O
identified O
then O
as O
per O
the O
business O
need O
an O
elicitation O
of O
the O
business O
problem O
is O
defined O
and O
communicated O


◦ O
Project O
requirements O
and O
implementation O
: O

* O
Communicating O
the O
current O
standing O
of O
the O
portfolio O
to O
the O
team O
and O
communicating O
the O
requirements O


* O
Documenting O
the O
current O
standing O
of O
the O
portfolio O
: O

• O
Historical O
credit O
loss O
report O


• O
Pipeline O
reporting O


• O
Collections O
dashboard O


* O
Once O
the O
communication O
is O
done O
the O
implementations O
in O
the O
projects O
starts O
: O

• O
We O
have O
understood O
using O
the O
root O
cause O
as O
to O
why O
the O
Credit O
Card O
is O
running O
at O
daily O
loss O

• O
We O
have O
understood O
using O
the O
data O
gathering O
what O
is O
the O
current O
standing O
of O
the O
credit O
card O
portfolio O


◦ O
Using O
the O
above O
two O
determining O
what O
changes O
to O
be O
made O
in O
the O
process O
of O
collections O


◦ O
What O
recovery O
solutions O
can O
be O
provided O
to O
pool O
in O
the O
bad O
debts O
in O
the O
portfolio O


◦ O
Sitting O
with O
the O
sales O
team O
to O
ask O
them O
how O
to O
target O
the O
base O


◦ O
Sitting O
with O
credit O
assessment O
officers O
to O
introduce O
new O
techniques O
and O
models O
to O
forecast O
credit O
lending O
capacity O
of O
a O
customer O


* O
Once O
the O
implementations O
is O
completed O
we O
move O
on O
to O
the O
controlling O
of O
the O
project O
where O
we O
define O
the O
improvements O
and O
analyse O
: O

• O
Present O
and O
Past O
performance O
analysis O


• O
Trend O
Measurement O
of O
the O
portfolio O
: O

◦ O
Bad O
Debt O
percentages O


◦ O
Loss O
increase O
or O
decrease O
percentage O


• O
Percentage O
increase O
or O
decrease O
of O
the O
performing O
ratio O
using O
: O

◦ O
Graphs O

* O
Vertical O

* O
Trending O

* O
Hybrid O

◦ O
Pie O
charts O

◦ O
Scatter O
plots O

• O
Once O
the O
control O
setup O
has O
been O
initiated O
the O
process O
then O
goes O
into O
automation O
and O
the O
credit O
cycle O
is O
completed O
until O
new O
requirements O
come O


EDUCATION O
Bcom U-Degree
West O
Bengal O
State O
University O

SKILLS O

EDD O
, O
CDD O
, O
credit O
risk O
assessment O
, O
KYC O
, O
Banking O
, O
credit O
risk O
analysis O
, O
Customer O
Handling O
, O
Portfolio O
Management O
, O
Customer O
Service O

AWARDS O
Best O
Quality O
January O
2011 O
Rising O
Star O
June O
2015 O

BPS O
star O
performer O
June O
2016 O
Sumedh O
Tapase O
Manager B-Designation
Sales I-Designation
Coordinator I-Designation
/ I-Designation
Customer I-Designation
Service L-Designation
Mumbai O
, O
Maharashtra O
- O
Email O
me O
on O
Indeed O
: O
indeed.com/r/Sumedh-Tapase/ O
b5b15910559145ec O
To O
be O
associated O
with O
a O
progressive O
organization O
that O
gives O
scope O
to O
apply O
my O
knowledge O
& O
skills O
and O
to O
be O
a O
part O
of O
a O
team O
that O
dynamically O
works O
towards O
the O
growth O
of O
the O
organization O

Willing O
to O
relocate O
to O
: O
Mumbai O
, O
Maharashtra O

WORK O
EXPERIENCE O
Manager B-Designation
Sales I-Designation
Coordinator I-Designation
/ I-Designation
Customer I-Designation
Service L-Designation
Macmoon O
Traders O
- O
Mumbai O
, O
Maharashtra O
- O
May O
2017 O
to O
Present O
Sales O
Coordination O
with O
the O
existing O
Customers O
and O
also O
giving O
necessary O
visit O
to O
building O
relationship O
between O
Company O
& O
Customers O

Direct O
sales O
activity O
Cold O
call O
to O
finalisation O
and O
maintain O
those O
accounts O

Following O
the O
sales O
Policies O
& O
Procedure O
of O
the O
company O

Handling O
Customers O
queries O
on O
Phone O
, O
emails O
or O
by O
visit O

Regular O
Coordinating O
with O
the O
Distributors O
for O
Orders O

Regular O
coordinating O
with O
the O
internal O
departments O

Maintaining O
customer O
Data O

Updating O
about O
New O
Products O
to O
Customers O
and O
Distributors O
by O
Mails O
, O
Calls O
and O
Visit O

Giving O
after O
sales O
service O
to O
the O
customer O
Like O
pending O
orders O
, O
any O
queries O
etc O

Giving O
full O
efforts O
to O
achieve O
target O
given O
by O
the O
company O

Always O
keep O
watch O
on O
Market O
Activities O
to O
innovate O
new O
ideas O
to O
grow O
sale O
, O
and O
regular O
follow O
up O
to O
sustain O
the O
business O

Tax O
Invoicing O
In O
Tally O

Coordinating O
for O
all O
activities O
pertaining O
to O
logistics O
and O
sales O
distribution O
of O
workload O
amongst O
the O
team O
members O

Coordinating O
with O
the O
Customers O
to O
make O
yearly O
Contract O

https://www.indeed.com/r/Sumedh-Tapase/b5b15910559145ec?isid=rex-download&ikw=download-top&co=IN O
https://www.indeed.com/r/Sumedh-Tapase/b5b15910559145ec?isid=rex-download&ikw=download-top&co=IN O
Coordinating O
with O
the O
outdoor O
area O
sales O
managers O
and O
get O
client O
updates O

Making O
Quotation O
( O
Price O
List O
) O
for O
the O
respective O
Customers O

Follow O
up O
& O
visit O
to O
the O
customer O
for O
order O
purpose O

Making O
Orders O
to O
keep O
par O
stock O
, O
as O
per O
Customer O
needs O

Track O
on O
Outstation O
Dispatch O

Keeping O
Client O
Update O
with O
their O
Consignments O

Maintain O
Good O
Relationship O
with O
the O
Customers O
with O
accomplish O
their O
requirement O

Also O
follow O
up O
with O
the O
customer O
for O
yearly O
Tender O

Procurement O
from O
various O
vendors O

Making O
follow O
up O
with O
the O
clients O
& O
vendors O
for O
pending O
Sales O
Order O
& O
Purchase O
Order O

Executive B-Designation
Sales L-Designation
, O
Purchase O
Coordinator O
& O
Billing O
VEEKAY "B-Companies worked at"
FOODS "I-Companies worked at"
PVT "I-Companies worked at"
LTD "L-Companies worked at"
- O
May O
2016 O
to O
March O
2017 O
Designation O
: O
Executive B-Designation
Sales L-Designation
, O
Purchase O
Coordinator O
& O
Billing O

Sales O
, O
Purchase O
& O
Operation O
activities O

1.Tax O
Invoicing O
in O
Tally O

2.Coordinating O
for O
all O
activities O
pertaining O
to O
logistics O
and O
sales O
distribution O
of O
workload O
amongst O
the O
team O
members O

3.Coordinating O
with O
the O
Customers O
to O
make O
Contract O
for O
the O
Supplying O
of O
Imported O
Foodstuff O

4.Coordinating O
with O
the O
outdoor O
area O
sales O
managers O
and O
get O
client O
updates O

5.Making O
Quotation O
( O
Price O
List O
) O
for O
the O
respective O
Customers O

6.Follow O
up O
& O
visit O
to O
the O
customer O
for O
order O
purpose O

7.Handling O
Customers O
queries O
on O
Phone O
, O
emails O
or O
by O
visit O

8.Making O
Import O
Orders O
Country O
wise O

9.Track O
on O
Outstation O
Dispatch O

10.Keeping O
Client O
Update O
with O
their O
Consignments O

11.Maintain O
Good O
Relationship O
with O
the O
Customers O
with O
accomplish O
their O
requirement O

12.Procurement O
from O
the O
vendors O

13.Making O
follow O
up O
with O
the O
clients O
& O
vendors O
for O
pending O
Sales O
Order O
& O
Purchase O
Order O

Tax O
Invoicing O
in O
Tally O
- O
June O
2010 O
to O
April O
2016 O
Coordinating O
for O
all O
activities O
pertaining O
to O
logistics O
and O
sales O
distribution O
of O
workload O
amongst O
the O
team O
members O


• O
Coordinating O
with O
the O
Customers O
to O
make O
Contract O
for O
the O
Supplying O
of O
Imported O
Foodstuff O


• O
Coordinating O
with O
the O
outdoor O
area O
sales O
managers O
and O
get O
client O
updates O


• O
Making O
Quotation O
( O
Price O
List O
) O
for O
the O
respective O
Customers O


• O
Follow O
up O
& O
visit O
to O
the O
customer O
for O
order O
purpose O


• O
Handling O
Customers O
queries O
on O
Phone O
, O
emails O
or O
by O
visit O


• O
Making O
Import O
Orders O
Country O
wise O


• O
Track O
on O
Outstation O
Dispatch O


• O
Keeping O
Client O
Update O
with O
their O
Consignments O


• O
Maintain O
Good O
Relationship O
with O
the O
Customers O
with O
accomplish O
their O
requirement O


• O
Procurement O
from O
the O
vendors O


• O
Making O
follow O
up O
with O
the O
clients O
& O
vendors O
for O
pending O
Sales O
Order O
& O
Purchase O
Order O


PROFESSIONAL O
EXPERIENCE O
Assistant B-Designation
Sales I-Designation
Manager I-Designation
& I-Designation
Billing L-Designation
M. "B-Companies worked at"
K. "I-Companies worked at"
R. "I-Companies worked at"
Foods "I-Companies worked at"
Pvt "I-Companies worked at"
Ltd "L-Companies worked at"
- O
May O
2007 O
to O
May O
2010 O
Duration O
: O
12 O
May O
2007 O
to O
30 O
May O
2010 O

Job O
Profile O
: O

• O
Tax O
Invoicing O
in O
Focus O
& O
Busy O
Software O


• O
Sale O
Entries O
in O
Tally O


• O
Making O
Quotation O
( O
Price O
List O
) O
for O
Hotels O
Excel O


• O
Issuing O
& O
Collecting O
C'Forms O
for O
Central O
Sales O
Tax O
Purpose O
( O
C.S.T O
) O

• O
Track O
on O
Outstation O
Dispatch O


• O
Keeping O
Client O
Update O
with O
their O
Consignments O


EDUCATION O
M.B.A U-Degree
in O
Finance O
Lokmanya O
Tilak O
Vidyapeeth O
Pune O
University O
- O
Pune O
